ID,Source Text,Summary,Detected Language,Detected Language Strength,Document Sentiment,Document Sentiment +/-,Model Sentiment,Model Sentiment +/-,Phrase Intensifier,Phrase Negator,Phrase,Phrase Sentiment,Phrase Sentiment +/-,Suggested Phrase,Entity,Entity Type,Entity Sentiment,Entity Sentiment +/-,Entity Sentiment Evidence,Theme,Theme Sentiment,Theme Sentiment +/-,Theme Sentiment Evidence,Wikipedia™ Category,Wikipedia Sub Category,Wikipedia Category Strength,User Category,User Category Strength,User Category Sentiment,User Category Sentiment +/-,Query Category,Query Sub Category,Query Category Sentiment,Query Category Sentiment +/-,Query Category Relevancy,Intention Type,Who,What,Evidence
700c0076-3b93-4133-8223-e9b1f929dae1,Happy Earth Day!  “Better can't be better if it doesn't consider everything”.  http://t.co/154pgPqxYk http://t.co/udKZNEil3y,Happy Earth Day!... “Better can't be better if it doesn't consider everything”... ,English,16,0.349999994,positive,,,,,Happy,1,positive,n't consider,“Better can't be better if it doesn't consider everything”,Quote,-0.300000012,neutral,2,,,,,,,,,,,,,,,,,,,,
700c0076-3b93-4133-8223-e9b1f929dae1,Happy Earth Day!  “Better can't be better if it doesn't consider everything”.  http://t.co/154pgPqxYk http://t.co/udKZNEil3y,Happy Earth Day!... “Better can't be better if it doesn't consider everything”... ,English,16,0.349999994,positive,,,,n't,better,-0.300000012,negative,,  http://t.co/154pgPqxYk,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
700c0076-3b93-4133-8223-e9b1f929dae1,Happy Earth Day!  “Better can't be better if it doesn't consider everything”.  http://t.co/154pgPqxYk http://t.co/udKZNEil3y,Happy Earth Day!... “Better can't be better if it doesn't consider everything”... ,English,16,0.349999994,positive,,,,,,,,,  http://t.co/udKZNEil3y,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
e735422d-5640-4364-a9c6-906b135e0ddc,We want to leave the world better than we found it.  We're proud of our progress but we know we have much more to do. http://t.co/iHzF9rUnx1,We want to leave the world better than we found it... ,English,31,0.507391334,positive,,,,,proud,0.600000024,positive,,  http://t.co/iHzF9rUnx1,Regex,0,neutral,0,,,,,,,,Robotics,0.503126025,0.507391334,positive,,,,,,,,,
e735422d-5640-4364-a9c6-906b135e0ddc,We want to leave the world better than we found it.  We're proud of our progress but we know we have much more to do. http://t.co/iHzF9rUnx1,We want to leave the world better than we found it... ,English,31,0.507391334,positive,,,,,progress,0.414782643,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
c66f6a1f-3751-43ab-b9d2-8fc8179f0697,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA. @SpeakerBoehner @GOPLeader @NancyPelosi @WhipHoyer,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA...  @SpeakerBoehner  @GOPLeader  @NancyPelosi  @WhipHoyer... ,English,11,0,neutral,,,,,,,,50th anniversary, @SpeakerBoehner,Person,0,neutral,2,50th anniversary,0,neutral,4,,,,,,,,,,,,,,,,
c66f6a1f-3751-43ab-b9d2-8fc8179f0697,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA. @SpeakerBoehner @GOPLeader @NancyPelosi @WhipHoyer,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA...  @SpeakerBoehner  @GOPLeader  @NancyPelosi  @WhipHoyer... ,English,11,0,neutral,,,,,,,,, @GOPLeader,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
c66f6a1f-3751-43ab-b9d2-8fc8179f0697,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA. @SpeakerBoehner @GOPLeader @NancyPelosi @WhipHoyer,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA...  @SpeakerBoehner  @GOPLeader  @NancyPelosi  @WhipHoyer... ,English,11,0,neutral,,,,,,,,, @NancyPelosi,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
c66f6a1f-3751-43ab-b9d2-8fc8179f0697,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA. @SpeakerBoehner @GOPLeader @NancyPelosi @WhipHoyer,The House should mark the 50th anniversary of the Civil Rights Act by passing ENDA...  @SpeakerBoehner  @GOPLeader  @NancyPelosi  @WhipHoyer... ,English,11,0,neutral,,,,,,,,, @WhipHoyer,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
d6865aa4-28a4-4538-80d4-2e7a7dc613a6,"""We shall overcome"".  Reflecting on the 50th anniversary of the Civil Rights Act. Much done but much left to do. http://t.co/hk1IdRHZjU","""We shall overcome""... Reflecting on the 50th anniversary of the Civil Rights Act... Much done but much left to do... ",English,19,0,neutral,,,,,,,,50th anniversary,"""We shall overcome""",Quote,0,neutral,1,50th anniversary,0,neutral,4,,,,,,,,,,,,,,,,
d6865aa4-28a4-4538-80d4-2e7a7dc613a6,"""We shall overcome"".  Reflecting on the 50th anniversary of the Civil Rights Act. Much done but much left to do. http://t.co/hk1IdRHZjU","""We shall overcome""... Reflecting on the 50th anniversary of the Civil Rights Act... Much done but much left to do... ",English,19,0,neutral,,,,,,,,Much done,  http://t.co/hk1IdRHZjU,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
d6865aa4-28a4-4538-80d4-2e7a7dc613a6,"""We shall overcome"".  Reflecting on the 50th anniversary of the Civil Rights Act. Much done but much left to do. http://t.co/hk1IdRHZjU","""We shall overcome""... Reflecting on the 50th anniversary of the Civil Rights Act... Much done but much left to do... ",English,19,0,neutral,,,,,,,,much left,,,,,,,,,,,,,,,,,,,,,,,,,
29f482c9-2d5f-43b6-a594-626d46c4df7a,@elsacollins @RealSMG @jasoncollins34 Welcome to iPhone!  We're happy you joined us!, @elsacollins  @RealSMG  @jasoncollins34 Welcome to iPhone!... We're happy you joined us!... ,English,5,1,positive,,,,,happy,1,positive,, @elsacollins,Person,0,neutral,2,,,,,,,,,,,,Technology,,0,neutral,1,,,,
29f482c9-2d5f-43b6-a594-626d46c4df7a,@elsacollins @RealSMG @jasoncollins34 Welcome to iPhone!  We're happy you joined us!, @elsacollins  @RealSMG  @jasoncollins34 Welcome to iPhone!... We're happy you joined us!... ,English,5,1,positive,,,,,,,,, @RealSMG,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
29f482c9-2d5f-43b6-a594-626d46c4df7a,@elsacollins @RealSMG @jasoncollins34 Welcome to iPhone!  We're happy you joined us!, @elsacollins  @RealSMG  @jasoncollins34 Welcome to iPhone!... We're happy you joined us!... ,English,5,1,positive,,,,,,,,, @jasoncollins34,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
7d159ba3-955a-484f-93e3-d2ba03328c40,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey. http://t.co/4xD4A2X06c,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey... ,English,13,0,neutral,,,,,,,,,Istanbul,Place,0,neutral,2,Te?ekkür ederim,0,neutral,4,,,,Banking,0.461574912,0,neutral,,,,,,,,,
7d159ba3-955a-484f-93e3-d2ba03328c40,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey. http://t.co/4xD4A2X06c,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey... ,English,13,0,neutral,,,,,,,,,Turkey,Place,0,neutral,2,,,,,,,,,,,,,,,,,,,,
7d159ba3-955a-484f-93e3-d2ba03328c40,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey. http://t.co/4xD4A2X06c,Te?ekkür ederim to our customers in Istanbul and all the people of Turkey... ,English,13,0,neutral,,,,,,,,,  http://t.co/4xD4A2X06c,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
ba347982-b045-4ddc-afa9-e96be6ba7d4e,RT @RED: Great news to end the week! Apple's total for @RED reaches $70 MILLION. 100% goes to fight #AIDS. Thank you all for buying (APPLE)…,RT  @RED: Great news to end the week!... ,English,16,0.310000002,positive,,,,,Great news,1.019999981,positive,, @RED,Person,0.50999999,positive,4,,,,,,,,,,,,,,,,,,,,
ba347982-b045-4ddc-afa9-e96be6ba7d4e,RT @RED: Great news to end the week! Apple's total for @RED reaches $70 MILLION. 100% goes to fight #AIDS. Thank you all for buying (APPLE)…,RT  @RED: Great news to end the week!... ,English,16,0.310000002,positive,,,,,fight,-0.400000006,negative,, #AIDS,Pattern,-0.400000006,neutral,4,,,,,,,,,,,,,,,,,,,,
ba347982-b045-4ddc-afa9-e96be6ba7d4e,RT @RED: Great news to end the week! Apple's total for @RED reaches $70 MILLION. 100% goes to fight #AIDS. Thank you all for buying (APPLE)…,RT  @RED: Great news to end the week!... ,English,16,0.310000002,positive,,,,,,,,,Apple,Company,0,neutral,1,,,,,,,,,,,,,,,,,,,,
0b6cc787-c7b9-4e33-85f7-09227b51c4d3,Welcome to the #iPad and @AppStore!   @satyanadella and  Office for iPad,Welcome to the  #iPad and  @AppStore!...  @satyanadella and Office for iPad... ,English,7,0,neutral,,,,,,,,, #iPad,Pattern,0,neutral,2,,,,,,,,,,,,Technology,,0,neutral,1,,,,
0b6cc787-c7b9-4e33-85f7-09227b51c4d3,Welcome to the #iPad and @AppStore!   @satyanadella and  Office for iPad,Welcome to the  #iPad and  @AppStore!...  @satyanadella and Office for iPad... ,English,7,0,neutral,,,,,,,,, @AppStore,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
0b6cc787-c7b9-4e33-85f7-09227b51c4d3,Welcome to the #iPad and @AppStore!   @satyanadella and  Office for iPad,Welcome to the  #iPad and  @AppStore!...  @satyanadella and Office for iPad... ,English,7,0,neutral,,,,,,,,, @satyanadella,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
49971523-6b72-4ad4-abe0-36cbdba018cc,Amazing!   From Ryan @OneRepublic:   And yes it's an iPhone.  Hold it reeeeeal still ;) http://t.co/QSqKO40VN5,From Ryan  @OneRepublic: And yes it's an iPhone... Hold it reeeeeal still ;)   http://t.co/QSqKO40VN5... ,English,11,0.739750028,positive,,,,,Amazing,0.980000019,positive,, @OneRepublic,Person,0,neutral,2,,,,,,,,,,,,Technology,,0,neutral,1,,,,
49971523-6b72-4ad4-abe0-36cbdba018cc,Amazing!   From Ryan @OneRepublic:   And yes it's an iPhone.  Hold it reeeeeal still ;) http://t.co/QSqKO40VN5,From Ryan  @OneRepublic: And yes it's an iPhone... Hold it reeeeeal still ;)   http://t.co/QSqKO40VN5... ,English,11,0.739750028,positive,,,still,,;),0.499500036,positive,,iPhone,Product,0,neutral,2,,,,,,,,,,,,,,,,,,,,
49971523-6b72-4ad4-abe0-36cbdba018cc,Amazing!   From Ryan @OneRepublic:   And yes it's an iPhone.  Hold it reeeeeal still ;) http://t.co/QSqKO40VN5,From Ryan  @OneRepublic: And yes it's an iPhone... Hold it reeeeeal still ;)   http://t.co/QSqKO40VN5... ,English,11,0.739750028,positive,,,,,,,,,  http://t.co/QSqKO40VN5,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
bc029e02-87ed-4f44-bb56-06ca092e6fdf,Very proud of the team @dukeplanet.  Best of luck to Coach K and the entire  #Duke team as the tournament gets underway. @dukebasketball,Very proud of the team  @dukeplanet... Best of luck to Coach K and the entire  #Duke team as the tournament gets underway... ,English,17,0.699199975,positive,,,Very,,proud,1.068000078,positive,, @dukeplanet,Person,1.068000078,positive,5,,,,,,,,,,,,,,,,,,,,
bc029e02-87ed-4f44-bb56-06ca092e6fdf,Very proud of the team @dukeplanet.  Best of luck to Coach K and the entire  #Duke team as the tournament gets underway. @dukebasketball,Very proud of the team  @dukeplanet... Best of luck to Coach K and the entire  #Duke team as the tournament gets underway... ,English,17,0.699199975,positive,,,,,luck,0.539600015,positive,,Coach K,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
bc029e02-87ed-4f44-bb56-06ca092e6fdf,Very proud of the team @dukeplanet.  Best of luck to Coach K and the entire  #Duke team as the tournament gets underway. @dukebasketball,Very proud of the team  @dukeplanet... Best of luck to Coach K and the entire  #Duke team as the tournament gets underway... ,English,17,0.699199975,positive,,,,,Best,0.49000001,positive,, #Duke,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
bc029e02-87ed-4f44-bb56-06ca092e6fdf,Very proud of the team @dukeplanet.  Best of luck to Coach K and the entire  #Duke team as the tournament gets underway. @dukebasketball,Very proud of the team  @dukeplanet... Best of luck to Coach K and the entire  #Duke team as the tournament gets underway... ,English,17,0.699199975,positive,,,,,,,,, @dukebasketball,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
e6ad570f-d9b9-4637-85ad-5c5f08d303f7,Check this out. @jimmyfallon and @billyjoel with iPad and a cool app called Loopy HD. Magical. http://t.co/dWlZr6Lsm6,Check this out...  @jimmyfallon and  @billyjoel with iPad and a cool app called Loopy HD... ,English,11,0,neutral,,,,,,,,cool app, @jimmyfallon,Person,0,neutral,1,cool app,0,neutral,4,Internet,,0.489117146,Software and Internet,0.670604885,0,neutral,Technology,,0,neutral,1,,,,
e6ad570f-d9b9-4637-85ad-5c5f08d303f7,Check this out. @jimmyfallon and @billyjoel with iPad and a cool app called Loopy HD. Magical. http://t.co/dWlZr6Lsm6,Check this out...  @jimmyfallon and  @billyjoel with iPad and a cool app called Loopy HD... ,English,11,0,neutral,,,,,,,,, @billyjoel,Person,0,neutral,1,,,,,,,,,,,,,,,,,,,,
e6ad570f-d9b9-4637-85ad-5c5f08d303f7,Check this out. @jimmyfallon and @billyjoel with iPad and a cool app called Loopy HD. Magical. http://t.co/dWlZr6Lsm6,Check this out...  @jimmyfallon and  @billyjoel with iPad and a cool app called Loopy HD... ,English,11,0,neutral,,,,,,,,,  http://t.co/dWlZr6Lsm6,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
abe30ab5-65b9-4307-a194-6b3597446e50,"Great Auburn visit. Met @CoachGusMalzahn, @Pat_Sullivan7, coffee with Wade at @WakeUpAU, saw @AUTigerBaseball win, fun @AUAlumniAssoc dinner","Great Auburn visit... Met  @CoachGusMalzahn,  @Pat_Sullivan7, coffee with Wade at  @WakeUpAU, saw  @AUTigerBaseball win, fun  @AUAlumniAssoc dinner... ",English,4,0.441551745,positive,,,,,win,0.441551745,positive,, @Pat_Sullivan7,Person,0.441551745,neutral,6,,,,,Beverages,,0.683721006,,,,,,,,,,,,,
abe30ab5-65b9-4307-a194-6b3597446e50,"Great Auburn visit. Met @CoachGusMalzahn, @Pat_Sullivan7, coffee with Wade at @WakeUpAU, saw @AUTigerBaseball win, fun @AUAlumniAssoc dinner","Great Auburn visit... Met  @CoachGusMalzahn,  @Pat_Sullivan7, coffee with Wade at  @WakeUpAU, saw  @AUTigerBaseball win, fun  @AUAlumniAssoc dinner... ",English,4,0.441551745,positive,,,,,,,,,Wade,Person,0.441551745,neutral,6,,,,,Beverages,Coffee_beverages,0.688461542,,,,,,,,,,,,,
abe30ab5-65b9-4307-a194-6b3597446e50,"Great Auburn visit. Met @CoachGusMalzahn, @Pat_Sullivan7, coffee with Wade at @WakeUpAU, saw @AUTigerBaseball win, fun @AUAlumniAssoc dinner","Great Auburn visit... Met  @CoachGusMalzahn,  @Pat_Sullivan7, coffee with Wade at  @WakeUpAU, saw  @AUTigerBaseball win, fun  @AUAlumniAssoc dinner... ",English,4,0.441551745,positive,,,,,,,,, @WakeUpAU,Person,0.441551745,neutral,6,,,,,,,,,,,,,,,,,,,,
abe30ab5-65b9-4307-a194-6b3597446e50,"Great Auburn visit. Met @CoachGusMalzahn, @Pat_Sullivan7, coffee with Wade at @WakeUpAU, saw @AUTigerBaseball win, fun @AUAlumniAssoc dinner","Great Auburn visit... Met  @CoachGusMalzahn,  @Pat_Sullivan7, coffee with Wade at  @WakeUpAU, saw  @AUTigerBaseball win, fun  @AUAlumniAssoc dinner... ",English,4,0.441551745,positive,,,,,,,,, @AUTigerBaseball,Person,0.441551745,neutral,6,,,,,,,,,,,,,,,,,,,,
abe30ab5-65b9-4307-a194-6b3597446e50,"Great Auburn visit. Met @CoachGusMalzahn, @Pat_Sullivan7, coffee with Wade at @WakeUpAU, saw @AUTigerBaseball win, fun @AUAlumniAssoc dinner","Great Auburn visit... Met  @CoachGusMalzahn,  @Pat_Sullivan7, coffee with Wade at  @WakeUpAU, saw  @AUTigerBaseball win, fun  @AUAlumniAssoc dinner... ",English,4,0.441551745,positive,,,,,,,,, @AUAlumniAssoc,Person,0.441551745,neutral,6,,,,,,,,,,,,,,,,,,,,
890876bb-ba25-47b1-b6a6-bf9dfef13c2a,"Remembering Steve on his birthday:  ""Details matter, it's worth waiting to get it right.""","Remembering Steve on his birthday: ""Details matter, it's worth waiting to get it right.""... ",English,11,0,neutral,,,,,,,,,"""Details matter, it's worth waiting to get it right.""",Quote,0,neutral,4,,,,,,,,,,,,,,,,,,,,
6920484d-fa60-422f-8936-a7aedce4a725,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",Remembering my friend Steve on his birthday... ,English,10,0.237555936,positive,,,,,friend,0.660000026,positive,,Steve,Person,0.642009497,positive,7,,,,,,,,Art,0.550953329,0.237555936,neutral,,,,,,,,,
6920484d-fa60-422f-8936-a7aedce4a725,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",Remembering my friend Steve on his birthday... ,English,10,0.237555936,positive,,,,,loved,0.564999998,positive,,"""Stay hungry, Stay foolish""",Quote,-0.5,negative,2,,,,,,,,,,,,,,,,,,,,
6920484d-fa60-422f-8936-a7aedce4a725,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",Remembering my friend Steve on his birthday... ,English,10,0.237555936,positive,,,,,honor,0.531316638,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
6920484d-fa60-422f-8936-a7aedce4a725,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",Remembering my friend Steve on his birthday... ,English,10,0.237555936,positive,,,,,so much,0.169018999,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,
6920484d-fa60-422f-8936-a7aedce4a725,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",Remembering my friend Steve on his birthday... ,English,10,0.237555936,positive,,,,,foolish,-0.5,negative,,,,,,,,,,,,,,,,,,,,,,,,,,
052d9d45-fd72-4f69-8c86-da1cf1c5bebc,Discrimination ends when we refuse to accept it.  Very proud of #Coach Gus Malzahn.  Great leadership! http://t.co/uq7MffckAv,Discrimination ends when we refuse to accept it... Very proud of  #Coach Gus Malzahn... ,English,11,0.44600001,positive,,,Very,,proud,1.068000078,positive,, #Coach,Pattern,1.068000078,positive,4,,,,,,,,,,,,,,,,,,,,
052d9d45-fd72-4f69-8c86-da1cf1c5bebc,Discrimination ends when we refuse to accept it.  Very proud of #Coach Gus Malzahn.  Great leadership! http://t.co/uq7MffckAv,Discrimination ends when we refuse to accept it... Very proud of  #Coach Gus Malzahn... ,English,11,0.44600001,positive,,,,,accept,0.270000011,positive,,  http://t.co/uq7MffckAv,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
cc529836-d2f8-42da-9bf6-521b52233004,Obrigado' to everyone who visited our new store in Rio de Janeiro today and to our terrific customers across Brazil! http://t.co/3nFPxN4m3Y,Obrigado' to everyone who visited our new store in Rio de Janeiro today and to our terrific customers across Brazil!... ,English,16,1.5,positive,,,,,terrific,1.5,positive,,Brazil,Place,1.5,positive,6,terrific customers,0.75,positive,4,,,,,,,,,,,,,,,,
cc529836-d2f8-42da-9bf6-521b52233004,Obrigado' to everyone who visited our new store in Rio de Janeiro today and to our terrific customers across Brazil! http://t.co/3nFPxN4m3Y,Obrigado' to everyone who visited our new store in Rio de Janeiro today and to our terrific customers across Brazil!... ,English,16,1.5,positive,,,,,,,,,  http://t.co/3nFPxN4m3Y,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
ea49138a-2d87-4c4e-bf07-ad9a204022a3,I'm tremendously proud of the progress Apple made in 2013. Read about it on our new SR website. http://t.co/xXNZ78t08W,I'm tremendously proud of the progress Apple made in 2013... Read about it on our new SR website... ,English,15,0.807391346,positive,,,tremendously,,proud,1.200000048,positive,,Apple,Company,0.807391346,positive,7,tremendously proud,1.200000048,positive,4,,,,Robotics,0.485672623,0.807391346,positive,,,,,,,,,
ea49138a-2d87-4c4e-bf07-ad9a204022a3,I'm tremendously proud of the progress Apple made in 2013. Read about it on our new SR website. http://t.co/xXNZ78t08W,I'm tremendously proud of the progress Apple made in 2013... Read about it on our new SR website... ,English,15,0.807391346,positive,,,,,progress,0.414782643,positive,,  http://t.co/xXNZ78t08W,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
7fe1bc41-c2e7-4c73-ae46-1fea40c508d8,"Abraham #Lincoln's timeless advice:   ""I will prepare and someday my chance will come"".","Abraham  #Lincoln's timeless advice: ""I will prepare and someday my chance will come""... ",English,7,0,neutral,,,,,,,,timeless advice,Abraham,Person,0,neutral,5,timeless advice,0,neutral,4,,,,,,,,,,,,,,,,
7fe1bc41-c2e7-4c73-ae46-1fea40c508d8,"Abraham #Lincoln's timeless advice:   ""I will prepare and someday my chance will come"".","Abraham  #Lincoln's timeless advice: ""I will prepare and someday my chance will come""... ",English,7,0,neutral,,,,,,,,, #Lincoln,Pattern,0,neutral,4,,,,,,,,,,,,,,,,,,,,
7fe1bc41-c2e7-4c73-ae46-1fea40c508d8,"Abraham #Lincoln's timeless advice:   ""I will prepare and someday my chance will come"".","Abraham  #Lincoln's timeless advice: ""I will prepare and someday my chance will come""... ",English,7,0,neutral,,,,,,,,,"""I will prepare and someday my chance will come""",Quote,0,neutral,4,,,,,,,,,,,,,,,,,,,,
6f9ee2af-35a0-4d9c-835e-c866179029db,Remembering Lincoln today and his dedication to the proposition that all men are created equal. We are still seeking to fullfill his dream.,Remembering Lincoln today and his dedication to the proposition that all men are created equal... We are still seeking to fullfill his dream... ,English,17,0.100132339,neutral,,,,,still seeking,0.300397009,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
a6aa7198-309a-442a-862f-54b7b5096664,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…","RT  @cue: Get the new  @U2 song “Invisible” for free on iTunes, and BofA will give $1 for  @RED... Great music, great cause!... ",English,17,1.200000048,positive,,,,,great,1.440000057,positive,, @cue,Person,0,neutral,2,Great music,0.400000006,neutral,4,,,,,,,,,,,,,,,,
a6aa7198-309a-442a-862f-54b7b5096664,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…","RT  @cue: Get the new  @U2 song “Invisible” for free on iTunes, and BofA will give $1 for  @RED... Great music, great cause!... ",English,17,1.200000048,positive,,,,,Great music,0.960000038,positive,, @U2,Person,0,neutral,2,great cause,0.600000024,positive,4,,,,,,,,,,,,,,,,
a6aa7198-309a-442a-862f-54b7b5096664,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…","RT  @cue: Get the new  @U2 song “Invisible” for free on iTunes, and BofA will give $1 for  @RED... Great music, great cause!... ",English,17,1.200000048,positive,,,,,,,,,iTunes,Product,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a6aa7198-309a-442a-862f-54b7b5096664,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…","RT  @cue: Get the new  @U2 song “Invisible” for free on iTunes, and BofA will give $1 for  @RED... Great music, great cause!... ",English,17,1.200000048,positive,,,,,,,,,BofA,Product,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a6aa7198-309a-442a-862f-54b7b5096664,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…","RT  @cue: Get the new  @U2 song “Invisible” for free on iTunes, and BofA will give $1 for  @RED... Great music, great cause!... ",English,17,1.200000048,positive,,,,,,,,, @RED,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
38b6ce74-23ab-4546-b530-494f96266223,Still standing at the intersection of technology and the liberal arts. Happy Birthday Mac! http://t.co/w1WhQEvn2i,Still standing at the intersection of technology and the liberal arts... ,English,13,0.5,positive,,,,,Happy,1,positive,Still standing,  http://t.co/w1WhQEvn2i,Regex,0,neutral,0,Happy Birthday Mac,0.5,neutral,4,,,,,,,,,,,,,,,,
38b6ce74-23ab-4546-b530-494f96266223,Still standing at the intersection of technology and the liberal arts. Happy Birthday Mac! http://t.co/w1WhQEvn2i,Still standing at the intersection of technology and the liberal arts... ,English,13,0.5,positive,,,,,,,,liberal arts,,,,,,liberal arts,0.25,neutral,4,,,,,,,,,,,,,,,,
11ceae15-2559-4cf0-9f47-a489feee62e9,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic. Awesome.,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic... ,English,9,0.431250006,positive,,,,,Awesome,0.600000024,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
11ceae15-2559-4cf0-9f47-a489feee62e9,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic. Awesome.,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic... ,English,9,0.431250006,positive,,,,,Celebrating,0.574999988,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
11ceae15-2559-4cf0-9f47-a489feee62e9,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic. Awesome.,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic... ,English,9,0.431250006,positive,,,,,friends,0.550000012,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
9d495546-c36c-428f-b2a1-befadd24fad0,Happy Birthday Mac!  My life is infinitely better because we met. Today we salute everything you stand for. http://t.co/seLULo2cQ6,My life is infinitely better because we met... ,English,14,0.583333313,positive,,,,,Happy,1,positive,,  http://t.co/seLULo2cQ6,Regex,0,neutral,0,Happy Birthday Mac,0.5,neutral,4,,,,,,,,,,,,,,,,
9d495546-c36c-428f-b2a1-befadd24fad0,Happy Birthday Mac!  My life is infinitely better because we met. Today we salute everything you stand for. http://t.co/seLULo2cQ6,My life is infinitely better because we met... ,English,14,0.583333313,positive,,,,,salute,0.449999988,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
9d495546-c36c-428f-b2a1-befadd24fad0,Happy Birthday Mac!  My life is infinitely better because we met. Today we salute everything you stand for. http://t.co/seLULo2cQ6,My life is infinitely better because we met... ,English,14,0.583333313,positive,,,,,better,0.300000012,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
a034d55f-1eee-4baf-8142-f102679fa837,"Timeless advice from MLK:  ""The time is always right to do what is right"".","Timeless advice from MLK: ""The time is always right to do what is right""... ",English,13,0,neutral,,,,,,,,Timeless advice,"""The time is always right to do what is right""",Quote,0,neutral,4,Timeless advice,0,neutral,4,,,,,,,,,,,,,,,,
a034d55f-1eee-4baf-8142-f102679fa837,"Timeless advice from MLK:  ""The time is always right to do what is right"".","Timeless advice from MLK: ""The time is always right to do what is right""... ",English,13,0,neutral,,,,,,,,always right,,,,,,always right,0,neutral,4,,,,,,,,,,,,,,,,
6dcbe3d3-f434-47b5-8b73-f843d793de2c,"MLK: I have a dream that one day this nation will rise up and live out the true meaning of its creed: - "".. that all men are created equal.'","MLK: I have a dream that one day this nation will rise up and live out the true meaning of its creed: - "".... that all men are created equal.'... ",English,23,0,neutral,,,,,,,,,,,,,,true meaning,0,neutral,4,,,,,,,,,,,,,,,,
